"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-05-31,98482,"95928","CA","Chico","Butte","Chico",1718,292600,0.00171174255391989,0.00827015851137147,0.0483697599426729,0.0505134845236157,-0.0166519243138179,"2006-03","2006-Q1",348000,-0.159195402298851,"2004-12"
2016-05-31,69379,"27520","NC","Raleigh","Johnston","Clayton",1719,152100,0.00197628458498024,0.00661813368630046,0.0283975659229209,0.0212807668473294,0.0113999886220733,"2016-05","2016-Q2",152100,0,"2016-05"
2016-05-31,72458,"33155","FL","Miami-Fort Lauderdale","Miami-Dade","Coral Terrace",1720,329800,0.00763825236785823,0.017587164455415,0.111185983827493,0.102248154920578,-0.0203789210546506,"2007-03","2007-Q1",431000,-0.234802784222738,"2005-05"
2016-05-31,76498,"43065","OH","Columbus","Delaware","Powell",1721,320800,0.00627352572145546,0.0200317965023847,0.0679094540612517,0.0405326742017909,0.013949539682609,"2016-05","2016-Q2",320800,0,"2016-05"
2016-05-31,70863,"30084","GA","Atlanta","Dekalb","Tucker",1722,186700,0.00701186623516721,0.0263881253435954,0.0779445727482679,0.047412739594809,-0.00185558622355819,"2006-08","2006-Q3",191700,-0.0260824204486176,"2005-12"
2016-05-31,75574,"40220","KY","Louisville/Jefferson County","Jefferson","Louisville",1723,159300,0.000628140703517588,0.00950570342205323,0.0439056356487549,0.0231147352627663,0.0120625656535083,"2016-05","2016-Q2",159300,0,"2016-05"
2016-05-31,96588,"92019","CA","San Diego","San Diego","El Cajon",1724,492400,0.00122000813338756,0.00469291981228321,0.0660316085732843,0.0727484536494341,-0.0117359680854677,"2005-09","2005-Q3",556600,-0.115343154868847,"2004-07"
2016-05-31,72494,"33193","FL","Miami-Fort Lauderdale","Miami-Dade","Kendall West",1725,235400,0.00426621160409556,0.0329091706888986,0.146614710180224,0.099796736093676,-0.0189386651067159,"2006-12","2006-Q4",294200,-0.199864038069341,"2005-07"
2016-05-31,96113,"90262","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lynwood",1726,355600,0.0145506419400856,0.0400701959637321,0.108478802992519,0.0815375349399563,-0.0191146923884417,"2007-05","2007-Q2",466400,-0.237564322469983,"2005-06"
2016-05-31,61216,"08857","NJ","New York","Middlesex","Old Bridge Township",1727,332600,-0.00150105073551486,0.00271329514621646,0.0278121137206428,0.0138463175460601,-0.0132087380916335,"2006-05","2006-Q2",379900,-0.124506449065544,"2005-01"
2016-05-31,96159,"90501","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1728,601400,0.00367156208277704,0.0157068062827225,0.0693456614509246,0.0507201649079774,-0.00312165089321959,"2006-07","2006-Q3",622100,-0.0332743931843755,"2005-09"
2016-05-31,60105,"06040","CT","Hartford","Hartford","Manchester",1729,169300,-0.000590318772136954,0.0131657690005984,0,-0.0104165541847488,-0.0225626129145583,"2007-10","2007-Q4",215400,-0.214020427112349,"2004-01"
2016-05-31,62028,"11217","NY","New York","Kings","New York",1730,1134000,0.00988511888859204,0.0379862700228833,0.165707236842105,0.129959528351366,0.0797866865700032,"2016-05","2016-Q2",1134000,0,"2016-05"
2016-05-31,95797,"89101","NV","Las Vegas","Clark","Las Vegas",1731,106400,-0.00187617260787992,-0.00467726847521048,0.152762730227519,0.117326459736876,-0.0661740952924402,"2006-11","2006-Q4",223400,-0.523724261414503,"2001-10"
2016-05-31,96220,"90723","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Paramount",1732,359700,0.00587248322147651,0.0221653878942881,0.0670424206466924,0.104835955329107,-0.0141752885952143,"2007-08","2007-Q3",432400,-0.168131359851989,"2005-08"
2016-05-31,65738,"19063","PA","Philadelphia","Delaware","Middletown Township",1733,348200,-0.00825975505553973,-0.00172018348623853,0.0554713549560473,0.0280634374525155,-0.00105644326981991,"2006-08","2006-Q3",352500,-0.0121985815602837,"2006-03"
2016-05-31,81298,"53218","WI","Milwaukee","Milwaukee","Milwaukee",1734,60600,-0.00492610837438424,-0.00818330605564648,-0.0178282009724473,-0.0105488600286878,-0.0577046924826807,"2006-10","2006-Q4",111000,-0.454054054054054,"2000-04"
2016-05-31,99072,"97080","OR","Portland","Multnomah","Gresham",1735,292500,0.00515463917525773,0.0209424083769634,0.145710928319624,0.0765296544066181,0.00950412896244734,"2016-05","2016-Q2",292500,0,"2016-05"
2016-05-31,62077,"11365","NY","New York","Queens","New York",1736,742000,0.0110369260117182,0.0302693696195501,0.102362204724409,0.0421862191148858,0.00894201404199624,"2016-05","2016-Q2",742000,0,"2016-05"
2016-05-31,96152,"90405","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Monica",1737,1496000,0.0167878746686604,0.0550070521861777,0.14530699739703,0.124127622200739,0.0360641337126277,"2016-05","2016-Q2",1496000,0,"2016-05"
2016-05-31,79480,"48917","MI","Lansing","Eaton","Waverly",1738,138100,0.00363372093023256,0.00950292397660819,0.063944530046225,0.039465987522562,-0.0154088424693197,"2006-03","2006-Q1",162400,-0.149630541871921,"2002-02"
2016-05-31,72436,"33133","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1739,571300,0.00122677882930249,0.0143821022727273,0.121295387634936,0.0987221393359277,0.00135788966902672,"2016-05","2016-Q2",571300,0,"2016-05"
2016-05-31,80288,"50317","IA","Des Moines","Polk","Des Moines",1740,106300,0.00283018867924528,0.00377714825306893,0.0748230535894843,0.0218731261642402,0.00306126556510367,"2016-05","2016-Q2",106300,0,"2016-05"
2016-05-31,75718,"40515","KY","Lexington","Fayette","Lexington",1741,188400,0.00910551687198714,0.0211382113821138,0.042612064194798,0.0201670751852066,0.0108663248999632,"2016-05","2016-Q2",188400,0,"2016-05"
2016-05-31,83786,"58701","ND","Minot","Ward","Minot",1742,224900,-0.00486725663716814,-0.0276696930393428,-0.0204703832752613,0.0359424275347273,,"2016-01","2016-Q1",232600,-0.0331040412725709,"2014-12"
2016-05-31,96479,"91732","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","El Monte",1743,438200,0.0043548017419207,0.0171773444753946,0.042836744407425,0.0665610725636574,-0.00353591097947559,"2007-04","2007-Q2",464000,-0.0556034482758621,"2005-12"
2016-05-31,89935,"73110","OK","Oklahoma City","Oklahoma","Midwest City",1744,75200,0.00133155792276964,0.00804289544235925,0.0473537604456824,0.00678488301576019,0.0102638351276942,"2016-05","2016-Q2",75200,0,"2016-05"
2016-05-31,96952,"92618","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1745,701800,-0.00241648898365316,-0.00184895462949794,0.0651085141903172,0.0648463642595272,0.00749576339178981,"2016-03","2016-Q1",704700,-0.00411522633744856,"2016-02"
2016-05-31,93212,"80022","CO","Denver","Adams","Commerce City",1746,237400,0.0127986348122867,0.0384951881014873,0.160312805474096,0.124897783054652,0.0285236229133832,"2016-05","2016-Q2",237400,0,"2016-05"
2016-05-31,66243,"20148","VA","Washington","Loudoun","Ashburn",1747,582200,0.00103163686382393,0.00866250866250866,0.0230188016165876,0.0363978068957187,-0.0100377515697171,"2005-10","2005-Q4",659000,-0.116540212443096,"2005-01"
2016-05-31,97994,"95126","CA","San Jose","Santa Clara","San Jose",1748,798400,0.00579491055681532,0.0292638906793864,0.112287545277236,0.115184358724753,0.0226965540642838,"2016-05","2016-Q2",798400,0,"2016-05"
2016-05-31,97933,"95023","CA","San Jose","San Benito","Hollister",1749,464300,0.00302441131993951,-0.0036480686695279,0.089139103917429,0.127597093445913,,"2016-01","2016-Q1",467200,-0.00620719178082192,"2016-01"
2016-05-31,96668,"92127","CA","San Diego","San Diego","San Diego",1750,752900,0.00413443584955988,0.0137336744311297,0.0650728533031546,0.0677449127694074,0.00534720612666373,"2016-05","2016-Q2",752900,0,"2016-05"
2016-05-31,72716,"33613","FL","Tampa","Hillsborough","Lake Magdalene",1751,137200,-0.00290697674418605,-0.00218181818181818,0.0505359877488515,0.0843927453445532,-0.0272716926604197,"2006-12","2006-Q4",182600,-0.248630887185104,"2005-04"
2016-05-31,90633,"75028","TX","Dallas-Fort Worth","Denton","Flower Mound",1752,303500,0.00363756613756614,0.0126793460126793,0.0747167138810198,0.0602739658890876,0.0393598752052662,"2016-05","2016-Q2",303500,0,"2016-05"
2016-05-31,71031,"30311","GA","Atlanta","Fulton","Atlanta",1753,68900,0.00145348837209302,0.0268256333830104,0.0833333333333333,0.0229839530122529,-0.0666957383244769,"2006-12","2006-Q4",138900,-0.503959683225342,"1998-03"
2016-05-31,95163,"86314","AZ","Prescott","Yavapai","Prescott Valley",1754,199300,0.00150753768844221,0.0183955033214103,0.0703544575725027,0.0877110247034365,-0.0152898053998105,"2006-08","2006-Q3",235800,-0.15479219677693,"2005-09"
2016-05-31,399658,"85295","AZ","Phoenix","Maricopa","Gilbert",1755,276300,0.0029038112522686,0.00729128691213999,0.0533739992375143,0.0927842571660595,-0.018669076871407,"2006-03","2006-Q1",335700,-0.176943699731903,"2005-06"
2016-05-31,70970,"30228","GA","Atlanta","Henry","Hampton",1756,135900,0.00666666666666667,0.0202702702702703,0.123140495867769,0.0708741339412888,-0.0117819033754033,"2006-11","2006-Q4",155400,-0.125482625482625,"2002-03"
2016-05-31,99521,"98036","WA","Seattle","Snohomish","Lynnwood",1757,387700,0.00910983862571577,0.028927813163482,0.113120872810795,0.0796418919395139,0.0132151814580295,"2016-05","2016-Q2",387700,0,"2016-05"
2016-05-31,69488,"27704","NC","Durham","Durham","Durham",1758,132600,0.00302571860816944,0.00378501135503407,0.0375586854460094,0.0174708829338583,0.00697197165167007,"2016-05","2016-Q2",132600,0,"2016-05"
2016-05-31,96750,"92243","CA","El Centro","Imperial","El Centro",1759,175500,0.00515463917525773,0.0287221570926143,0.0948222083593263,0.0903117172557792,-0.0390580482364858,"2006-07","2006-Q3",262800,-0.332191780821918,"2004-08"
2016-05-31,66818,"21208","MD","Baltimore","Baltimore","Pikesville",1760,236200,0.00339847068819031,0.00724946695095949,0.075591985428051,0.0230146601551082,-0.0139043897357193,"2007-03","2007-Q1",278300,-0.151275601868487,"2005-09"
2016-05-31,96101,"90241","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Downey",1761,537900,0.00354477611940299,0.0177861873226112,0.0919610231425091,0.073502222281582,-0.0153517664409751,"2006-09","2006-Q3",640700,-0.160449508350242,"2005-05"
2016-05-31,84324,"60068","IL","Chicago","Cook","Park Ridge",1762,394100,-0.00126710593005575,0.00792838874680307,0.0268368942157374,0.041691551438459,-0.0175212956888533,"2006-08","2006-Q3",483300,-0.184564452720877,"2004-02"
2016-05-31,93255,"80126","CO","Denver","Douglas","Highlands Ranch",1763,445400,0.00609893833295686,0.019922143347836,0.0924699533971057,0.0794534097933894,0.0293864842871654,"2016-05","2016-Q2",445400,0,"2016-05"
2016-05-31,88588,"70433","LA","New Orleans","Saint Tammany","Covington",1764,222200,-0.00314042171377299,-0.00134831460674157,0.0422138836772983,0.0257243034590937,,"2016-03","2016-Q1",223000,-0.00358744394618834,"2016-02"
2016-05-31,84296,"60031","IL","Chicago","Lake","Gurnee",1765,228100,0.00528867342441604,0.00884564352056612,0.00043859649122807,0.0144603052506616,-0.0215081286022797,"2006-11","2006-Q4",287200,-0.205779944289694,"2002-05"
2016-05-31,90007,"73401","OK","Ardmore","Carter","Ardmore",1766,103600,-0.0152091254752852,0.000966183574879227,0.206053550640279,0.0636408777040007,,"2016-03","2016-Q1",105300,-0.0161443494776828,"2016-03"
2016-05-31,85937,"63119","MO","St. Louis","Saint Louis","Webster Groves",1767,225600,-0.00132802124833997,0.0180505415162455,0.0867052023121387,0.0349445904557384,0.00825261068984462,"2016-04","2016-Q2",225900,-0.00132802124833997,"2016-04"
2016-05-31,92658,"78749","TX","Austin","Travis","Austin",1768,314600,0.00223000955718382,0.0141843971631206,0.0785053136784367,0.0715383039601631,0.0460267213180887,"2016-05","2016-Q2",314600,0,"2016-05"
2016-05-31,94821,"85226","AZ","Phoenix","Maricopa","Chandler",1769,259900,0.00386249517188104,0.011284046692607,0.0638559148587802,0.0915776712355649,-0.0153563821091743,"2006-03","2006-Q1",305400,-0.14898493778651,"2005-07"
2016-05-31,89006,"71291","LA","Monroe","Ouachita","West Monroe",1770,144400,-0.00138312586445367,-0.0116358658453114,0.0248403122782115,0.0617852381434787,0.0124454940928602,"2016-02","2016-Q1",146100,-0.0116358658453114,"2015-10"
2016-05-31,72707,"33604","FL","Tampa","Hillsborough","Tampa",1771,120700,0.0117351215423303,0.0387263339070568,0.115526802218115,0.115120618636779,-0.0292991934476308,"2006-11","2006-Q4",171300,-0.295388207822534,"2005-02"
2016-05-31,96225,"90740","CA","Los Angeles-Long Beach-Anaheim","Orange","Seal Beach",1772,903900,0.00533867200533867,0.016531713900135,0.0621621621621622,0.0514079509763214,-0.00710451535021939,"2006-04","2006-Q2",977500,-0.0752941176470588,"2005-11"
2016-05-31,85993,"63304","MO","St. Louis","Saint Charles","Weldon Spring",1773,226800,0.00487372618520159,0.0165844912595249,0.0693069306930693,0.0331235636405995,0.0027301459381448,"2016-05","2016-Q2",226800,0,"2016-05"
2016-05-31,97434,"93726","CA","Fresno","Fresno","Fresno",1774,165900,0.012202562538133,0.0317164179104478,0.0821917808219178,0.0741815268501052,-0.0422645824404603,"2006-05","2006-Q2",255500,-0.350684931506849,"2004-05"
2016-05-31,79019,"48154","MI","Detroit","Wayne","Livonia",1775,185600,0.00541711809317443,0.0153172866520788,0.0660539919586445,0.0748026761455525,-0.0127445232124902,"2005-10","2005-Q4",215200,-0.137546468401487,"2000-12"
2016-05-31,77923,"46037","IN","Indianapolis","Hamilton","Fishers",1776,249800,-0.00199760287654814,-0.0114760585674713,0.00482703137570394,0.0192367162000575,0.0117315588979141,"2014-08","2014-Q3",257700,-0.0306558013193636,"2014-03"
2016-05-31,79076,"48221","MI","Detroit","Wayne","Detroit",1777,44800,0.0112866817155756,0.0228310502283105,0.0112866817155756,0.0307740033759327,-0.0849076771436869,"2005-12","2005-Q4",111400,-0.597845601436266,
2016-05-31,96634,"92084","CA","San Diego","San Diego","Vista",1778,485900,0.00413308534821244,0.0122916666666667,0.0683817062445031,0.0785657392953185,-0.0113400848461467,"2006-05","2006-Q2",544600,-0.107785530664708,"2004-09"
2016-05-31,72028,"32506","FL","Pensacola","Escambia","Pensacola",1779,106500,0.00852272727272727,0.0299806576402321,0.114016736401674,0.0272590720873986,-0.0225617067786138,"2006-05","2006-Q2",133800,-0.204035874439462,"2005-02"
2016-05-31,92484,"78526","TX","Brownsville","Cameron","Brownsville",1780,101700,0.00693069306930693,0.0119402985074627,-0.000982318271119843,0.0191446853092891,0.0164375975962201,"2015-10","2015-Q4",105000,-0.0314285714285714,"2015-05"
2016-05-31,66212,"20110","VA","Washington","Prince William","Manassas",1781,292200,-0.00713557594291539,-0.026973026973027,0.0163478260869565,0.0482171373770874,-0.029793109586968,"2006-06","2006-Q2",397100,-0.264165197683203,"2004-09"
2016-05-31,84330,"60074","IL","Chicago","Cook","Palatine",1782,193700,0.00728029121164847,0.0162644281217209,0.0839395635142697,0.0379315544502803,-0.0282579607387742,"2006-12","2006-Q4",261200,-0.258422664624809,"2002-10"
2016-05-31,74238,"37207","TN","Nashville","Davidson","Nashville",1783,139900,0.0108381502890173,0.0317109144542773,0.17071129707113,0.0709610919819557,0.0305943007819018,"2016-05","2016-Q2",139900,0,"2016-05"
2016-05-31,99182,"97305","OR","Salem","Marion","Hayesville",1784,189100,0.00585106382978723,0.0128548473486877,0.0911713791113676,0.0417842276202671,0.00584177254215801,"2007-06","2007-Q2",195900,-0.0347115875446656,"2006-10"
2016-05-31,73155,"34653","FL","Tampa","Pasco","New Port Richey",1785,96000,0.0158730158730159,0.0526315789473684,0.172161172161172,0.0673518316055777,-0.0405320732057409,"2006-07","2006-Q3",147200,-0.347826086956522,"2004-05"
2016-05-31,78298,"46835","IN","Fort Wayne","Allen","Fort Wayne",1786,117100,0.00774526678141136,0.0253940455341506,0.0502242152466368,0.0187755066471769,0.0000854372301437589,"2007-08","2007-Q3",119000,-0.0159663865546218,"2006-06"
2016-05-31,72450,"33147","FL","Miami-Fort Lauderdale","Miami-Dade","West Little River",1787,135300,0.0119670905011219,0.0423728813559322,0.191021126760563,0.0876250637645466,-0.03514581986471,"2007-11","2007-Q4",225500,-0.4,"2004-10"
2016-05-31,100155,"99206","WA","Spokane","Spokane","Spokane Valley",1788,184500,0.00544959128065395,0.0227272727272727,0.0802107728337237,0.0281350524611212,0.00570335364012942,"2007-04","2007-Q2",186700,-0.0117836100696304,"2007-02"
2016-05-31,96767,"92262","CA","Riverside","Riverside","Palm Springs",1789,338400,-0.00294637595757219,0.00504900504900505,0.0611476952022578,0.089245073201006,-0.0163136798809151,"2006-07","2006-Q3",402400,-0.159045725646123,"2005-02"
2016-05-31,97531,"94044","CA","San Francisco","San Mateo","Pacifica",1790,846900,0.00749464668094218,0.0271679805942996,0.0980163360560093,0.102721995949716,0.0159009507729952,"2016-05","2016-Q2",846900,0,"2016-05"
2016-05-31,99138,"97224","OR","Portland","Washington","Tigard",1791,381700,0.0113937466878643,0.0361020629750271,0.143156633722671,0.0720139934368953,0.0138341966758062,"2016-05","2016-Q2",381700,0,"2016-05"
2016-05-31,71325,"30815","GA","Augusta","Richmond","Augusta",1792,86900,-0.00685714285714286,-0.0180790960451977,0.0199530516431925,-0.015584632937814,-0.0124516798343538,"2007-12","2007-Q4",103500,-0.160386473429952,"2004-01"
2016-05-31,72157,"32707","FL","Orlando","Seminole","Casselberry",1793,170600,0.00530347672362994,0.0154761904761905,0.0887045309508615,0.068659920704639,-0.029728794255056,"2006-08","2006-Q3",233600,-0.269691780821918,"2005-03"
2016-05-31,90959,"75501","TX","Texarkana","Bowie","Texarkana",1794,74600,0.00268817204301075,0.00403768506056528,0.0641940085592011,0.010225945989266,-0.0062163839403645,"2009-05","2009-Q2",85100,-0.123384253819036,"2005-01"
2016-05-31,96190,"90638","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","La Mirada",1795,520800,0.00696055684454756,0.026813880126183,0.0856785490931832,0.0709379411230637,-0.00742559818613309,"2006-07","2006-Q3",564500,-0.0774136403897254,"2005-09"
2016-05-31,91264,"76119","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1796,69300,0.0176211453744493,0.0452488687782805,0.0947867298578199,0.0496073590433541,,"2016-05","2016-Q2",69300,0,"2016-05"
2016-05-31,97784,"94578","CA","San Francisco","Alameda","San Leandro",1797,517600,0.0021297192642788,0.0117279124315872,0.108588562861426,0.119695282984058,-0.00668346651836793,"2006-11","2006-Q4",563500,-0.081455190771961,"2005-07"
2016-05-31,97704,"94404","CA","San Francisco","San Mateo","Foster City",1798,1312100,0.00899723162103968,0.0259598092110407,0.11025554239296,0.121911446281703,0.0457073149904585,"2016-05","2016-Q2",1312100,0,"2016-05"
2016-05-31,70892,"30115","GA","Atlanta","Cherokee","Canton",1799,240000,0.0046044370029301,0.0208421948107188,0.109570041608877,0.0573507544502656,0.0138295750648054,"2016-05","2016-Q2",240000,0,"2016-05"
2016-05-31,91443,"76513","TX","Killeen","Bell","Belton",1800,138200,0,-0.000723065798987708,0.022189349112426,0.0181715049612101,0.0149850095792301,"2015-12","2015-Q4",138400,-0.00144508670520231,"2015-11"
2016-05-31,74400,"37643","TN","Johnson City","Carter","Elizabethton",1801,98800,0.00202839756592292,0.00816326530612245,0.0040650406504065,0.0141436200793439,0.0153975454404387,"2010-02","2010-Q1",101400,-0.0256410256410256,"2009-09"
2016-05-31,97527,"94040","CA","San Jose","Santa Clara","Mountain View",1802,1827000,0.001699654586326,0.0182811280793668,0.0669859253635461,0.142999796644429,0.0666209565289635,"2016-05","2016-Q2",1827000,0,"2016-05"
2016-05-31,71036,"30316","GA","Atlanta","Fulton","Atlanta",1803,209200,0.0043206913106097,0.0413140866102538,0.164162493043962,0.0907481297499741,0.0173153034111955,"2016-05","2016-Q2",209200,0,"2016-05"
2016-05-31,72883,"33880","FL","Lakeland","Polk","Winter Haven",1804,97900,0.0082389289392379,0.0272822665267576,0.133101851851852,0.0756098132378025,-0.0361651502691015,"2006-10","2006-Q4",149400,-0.34471218206158,"2005-03"
2016-05-31,88699,"70601","LA","Lake Charles","Calcasieu","Lake Charles",1805,105600,-0.0140056022408964,-0.0185873605947955,0.205479452054795,0.0674358618248216,0.0350855172115041,"2016-03","2016-Q1",108700,-0.0285188592456302,"2016-02"
2016-05-31,71056,"30338","GA","Atlanta","Dekalb","Dunwoody",1806,427900,-0.00163322445170322,-0.00163322445170322,0.0633697813121272,0.05149133526324,0.0113850387063648,"2016-03","2016-Q1",429500,-0.00372526193247963,"2016-02"
2016-05-31,62079,"11367","NY","New York","Queens","New York",1807,447800,-0.0101679929266136,-0.0108239452175834,0.00313620071684588,0.0115079042070454,0.00125923574651199,"2015-10","2015-Q4",479500,-0.0661105318039625,"2015-08"
2016-05-31,78998,"48127","MI","Detroit","Wayne","Dearborn Heights",1808,122400,0,0.0057518488085456,0.0569948186528497,0.129435509176304,-0.0212324018683465,"2005-11","2005-Q4",153300,-0.201565557729941,"1999-03"
2016-05-31,96128,"90292","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1809,902200,0.000443557329784875,0.00534878537998663,0.071623708278893,0.0840995254210057,0.0112763366809763,"2016-05","2016-Q2",902200,0,"2016-05"
2016-05-31,99890,"98584","WA","Shelton","Mason","Shelton",1810,180900,0.00555864369093941,0.0111794298490777,0.0134453781512605,0.0150269518251738,-0.0151334141693644,"2007-11","2007-Q4",224600,-0.194568121104185,"2005-05"
2016-05-31,77045,"44145","OH","Cleveland","Cuyahoga","Westlake",1811,248200,-0.00160901045856798,-0.0028123744475693,0.0367585630743525,0.026947897663081,0.0051382441977792,"2016-03","2016-Q1",249000,-0.00321285140562249,"2016-02"
2016-05-31,99511,"98026","WA","Seattle","Snohomish","Edmonds",1812,422400,0.00763358778625954,0.0269876002917578,0.115984147952444,0.0701886589967358,0.013250950348866,"2016-05","2016-Q2",422400,0,"2016-05"
2016-05-31,74743,"38301","TN","Jackson","Madison","Jackson",1813,62100,-0.00321027287319422,0.00648298217179903,0.0230642504118616,0.00194364926763746,-0.0012791986037537,"2010-07","2010-Q3",70400,-0.117897727272727,"2009-08"
2016-05-31,73244,"34983","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",1814,159100,0.0159642401021711,0.0467105263157895,0.171575846833579,0.130401129435924,-0.0350449697936859,"2006-03","2006-Q1",229300,-0.306149149585696,"2004-07"
2016-05-31,78917,"48035","MI","Detroit","Macomb","Clinton Township",1815,115200,0.0078740157480315,0.0304114490161002,0.16012084592145,0.100092711805661,-0.0244129072113354,"2005-12","2005-Q4",150000,-0.232,"1998-11"
2016-05-31,92448,"78414","TX","Corpus Christi","Nueces","Corpus Christi",1816,186700,0.000535905680600214,0.00701186623516721,0.0548022598870056,0.0443283492182387,0.0151093876599608,"2016-05","2016-Q2",186700,0,"2016-05"
2016-05-31,69710,"28092","NC","Charlotte","Lincoln","Lincolnton",1817,113000,0.00355239786856128,0.0107334525939177,0.0521415270018622,0.0249497906015133,0.00717809171741579,"2016-05","2016-Q2",113000,0,"2016-05"
2016-05-31,70806,"30019","GA","Atlanta","Gwinnett","Dacula",1818,220500,0.00318471337579618,0.018005540166205,0.0631629701060752,0.07138487947229,0.000865786491383691,"2006-12","2006-Q4",226400,-0.0260600706713781,"2006-07"
2016-05-31,93196,"80004","CO","Denver","Jefferson","Arvada",1819,344900,0.00818474130371236,0.0301672640382318,0.175127768313458,0.0992370445138027,0.0392894498699237,"2016-05","2016-Q2",344900,0,"2016-05"
2016-05-31,96117,"90266","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Manhattan Beach",1820,2213800,0.00526745981291436,0.0290043692479316,0.116501916481743,0.123087039138725,0.0392011803015175,"2016-05","2016-Q2",2213800,0,"2016-05"
2016-05-31,62006,"11103","NY","New York","Queens","New York",1821,705300,0.00987972508591065,0.0621987951807229,0.210399862708083,0.0582155109960847,0.0249403459892352,"2016-05","2016-Q2",705300,0,"2016-05"
2016-05-31,92960,"79423","TX","Lubbock","Lubbock","Lubbock",1822,128500,0.0062646828504307,0.0174188440221694,0.034621578099839,0.0233390060307908,0.00864637550440994,"2016-05","2016-Q2",128500,0,"2016-05"
2016-05-31,65783,"19115","PA","Philadelphia","Philadelphia","Philadelphia",1823,204200,-0.000489476260401371,0.0174389636273044,0.0251004016064257,-0.00136559229918343,-0.0117844654068746,"2007-08","2007-Q3",231600,-0.118307426597582,"2005-02"
2016-05-31,67606,"23231","VA","Richmond","Henrico","Henrico",1824,148400,0.00202565833896016,0.00746775288526816,0.0298403886190146,0.00971055992797565,-0.0051094925745917,"2007-08","2007-Q3",175900,-0.156338828880045,"2005-08"
2016-05-31,95989,"90008","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1825,650300,0.00868621064060804,0.0292814181703071,0.106140500085048,0.114790743191488,0.00823424299771847,"2016-05","2016-Q2",650300,0,"2016-05"
2016-05-31,65066,"17404","PA","York","York","Manchester Township",1826,119200,0,-0.00417710944026733,0.0222984562607204,-0.00577120168072154,-0.00473982965289466,"2007-11","2007-Q4",135600,-0.12094395280236,"2005-11"
2016-05-31,82257,"55407","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1827,196500,0.00255102040816327,0.0139318885448916,0.0904550499445061,0.0528365567486113,-0.00600543314126134,"2006-05","2006-Q2",208700,-0.0584571154767609,"2004-12"
2016-05-31,79094,"48239","MI","Detroit","Wayne","Redford",1828,71400,0.0099009900990099,0.0170940170940171,0.0704647676161919,0.0729979665392502,-0.0577277668186825,"2005-12","2005-Q4",131600,-0.457446808510638,
2016-05-31,71520,"31405","GA","Savannah","Chatham","Savannah",1829,150700,0,0.0114093959731544,0.0575438596491228,0.0208895518588792,-0.00338661946718311,"2007-07","2007-Q3",159500,-0.0551724137931034,"2005-10"
2016-05-31,63937,"15206","PA","Pittsburgh","Allegheny","Pittsburgh",1830,135200,0.00670141474311243,0.0312738367658276,0.110016420361248,0.0715512586770624,0.0634227119114104,"2016-05","2016-Q2",135200,0,"2016-05"
2016-05-31,97047,"92840","CA","Los Angeles-Long Beach-Anaheim","Orange","Garden Grove",1831,511600,0.00788022064617809,0.0201395812562313,0.0775063184498736,0.0776496059871277,-0.0180317606475952,"2006-08","2006-Q3",617400,-0.171363783608682,"2005-04"
2016-05-31,93320,"80247","CO","Denver","Denver","Denver",1832,181900,0.019047619047619,0.0551044083526682,0.235733695652174,0.151113210214376,0.0471934765144362,"2016-05","2016-Q2",181900,0,"2016-05"
2016-05-31,96623,"92069","CA","San Diego","San Diego","San Marcos",1833,477300,0.000209555741827326,-0.000418848167539267,0.0562071254702368,0.0829783767613521,-0.00981904981006443,"2006-05","2006-Q2",526800,-0.0939635535307517,"2004-10"
2016-05-31,84149,"59718","MT","Bozeman","Gallatin","Bozeman",1834,261700,0.00537840952746831,0.0163106796116505,0.0751848808545604,0.0502549910170458,0.0160858776291353,"2009-06","2009-Q2",266100,-0.0165351371664788,"2009-02"
2016-05-31,89989,"73170","OK","Oklahoma City","Oklahoma","Oklahoma City",1835,180500,-0.000553709856035437,0.00166481687014428,0.019774011299435,0.0258188183433556,0.0152162226036376,"2015-12","2015-Q4",181100,-0.00331308669243512,"2015-11"
2016-05-31,98844,"96701","HI","Urban Honolulu","Honolulu","Aiea",1836,659400,0.00548947849954254,0.0172786177105832,0.0536912751677852,0.0484046917559957,0.024706412771019,"2016-05","2016-Q2",659400,0,"2016-05"
